transaction_id,customer_id,amount,payment_method,bank,card_type,hour_of_day,day_of_week,is_weekend,customer_tenure_days,prior_failed_attempts_30d,network_latency_ms,retry_attempt_number,device_type,failure_reason,failed,retry_success
3736,1359,1168.47,upi,ICICI,debit,10,2,0,132,0,181.2,2,desktop,no_failure,0,
3737,2527,563.51,card,KOTAK,credit,7,0,0,608,1,107.5,1,mobile,no_failure,0,
3738,3523,577.12,netbanking,KOTAK,debit,22,6,1,882,2,52.2,3,mobile,no_failure,0,
3739,4454,3947.55,card,YES,credit,20,3,0,1043,1,90.6,1,mobile,no_failure,0,
3740,5551,1153.73,wallet,IDFC,credit,14,6,1,1179,1,225.6,2,desktop,expired_card,1,0.0
3741,1499,1798.86,card,HDFC,credit,0,2,0,1070,0,145.7,1,mobile,no_failure,0,
3742,2021,392.55,upi,YES,credit,22,5,1,1194,0,91.7,3,mobile,no_failure,0,
3743,6257,637.35,upi,KOTAK,credit,22,2,0,1144,0,196.9,2,mobile,no_failure,0,
3744,2932,4314.21,card,IDFC,debit,22,1,0,278,0,142.3,1,mobile,insufficient_funds,1,1.0
3745,1611,568.49,card,SBI,credit,2,6,1,486,0,51.3,1,mobile,no_failure,0,
3746,6570,1840.04,card,KOTAK,credit,15,5,1,950,0,138.0,3,mobile,no_failure,0,
3747,2993,55.96,card,ICICI,credit,14,2,0,215,0,293.2,1,desktop,bank_server_error,1,1.0
3748,6566,363.49,upi,HDFC,credit,1,3,0,285,0,881.4,1,mobile,bank_server_error,1,1.0
3749,6128,1139.24,card,HDFC,debit,3,0,0,118,0,64.3,1,mobile,no_failure,0,
3750,6040,2635.05,upi,HDFC,credit,22,1,0,139,1,202.5,3,desktop,no_failure,0,
3751,3878,1430.79,card,AXIS,credit,2,2,0,156,0,143.6,3,mobile,no_failure,0,
3752,5322,1220.27,wallet,SBI,debit,18,6,1,106,1,355.6,2,mobile,bank_server_error,1,1.0
3753,6403,2233.01,netbanking,SBI,credit,20,6,1,822,1,136.2,1,desktop,no_failure,0,
3754,1794,1656.93,card,KOTAK,credit,9,0,0,797,0,147.0,1,mobile,no_failure,0,
3755,252,270.55,netbanking,IDFC,debit,10,3,0,910,1,220.2,3,mobile,no_failure,0,
3756,2139,1360.95,card,IDFC,credit,10,2,0,102,0,223.9,1,mobile,no_failure,0,
3757,4245,964.71,upi,KOTAK,debit,12,1,0,1212,0,85.9,2,desktop,no_failure,0,
3758,3648,1185.32,netbanking,SBI,prepaid,0,6,1,15,0,142.6,2,mobile,insufficient_funds,1,0.0
3759,538,942.16,card,SBI,prepaid,1,6,1,247,0,69.4,2,mobile,no_failure,0,
3760,3738,1374.75,upi,KOTAK,credit,20,6,1,743,1,86.1,2,mobile,no_failure,0,
3761,1163,1885.74,card,IDFC,debit,8,4,0,779,0,229.6,3,mobile,bank_server_error,1,1.0
3762,3370,441.75,netbanking,AXIS,credit,22,6,1,1309,0,147.1,1,mobile,no_failure,0,
3763,3838,788.02,card,SBI,credit,1,0,0,1318,1,409.4,2,mobile,bank_server_error,1,1.0
3764,4244,2182.14,card,ICICI,debit,2,2,0,1262,0,83.3,2,desktop,no_failure,0,
3765,2750,2378.27,card,HDFC,credit,10,6,1,1181,0,127.9,2,desktop,no_failure,0,
3766,2722,3576.63,upi,SBI,debit,18,4,0,684,1,208.2,3,mobile,invalid_otp,1,1.0
3767,4523,1452.64,upi,YES,debit,3,3,0,7,0,177.3,1,mobile,invalid_otp,1,1.0
3768,4994,750.1,upi,SBI,credit,12,2,0,155,0,100.1,3,mobile,no_failure,0,
3769,5384,799.77,upi,YES,debit,6,6,1,912,0,283.9,2,mobile,no_failure,0,
3770,2224,1417.91,card,YES,credit,3,5,1,798,0,1167.9,3,desktop,bank_server_error,1,1.0
3771,2827,635.39,upi,YES,credit,6,5,1,1385,0,75.2,3,mobile,no_failure,0,
3772,2204,3412.68,card,KOTAK,debit,16,4,0,229,1,42.1,1,mobile,no_failure,0,
3773,3517,937.09,card,HDFC,debit,21,2,0,1056,1,268.5,1,desktop,no_failure,0,
3774,848,3094.0,card,AXIS,credit,18,5,1,191,0,148.5,3,desktop,expired_card,1,1.0
3775,2867,563.08,upi,YES,credit,2,2,0,13,1,196.2,2,mobile,invalid_otp,1,0.0
3776,1258,1189.05,card,IDFC,credit,13,4,0,207,0,87.8,3,mobile,no_failure,0,
3777,3549,1052.5,card,YES,credit,5,6,1,422,0,233.4,2,mobile,bank_server_error,1,1.0
3778,5669,381.5,netbanking,SBI,debit,4,1,0,823,1,146.5,1,mobile,no_failure,0,
3779,6568,1118.13,card,KOTAK,debit,17,6,1,997,0,282.7,3,mobile,no_failure,0,
3780,2975,1652.51,card,YES,credit,23,0,0,327,0,206.2,1,mobile,no_failure,0,
3781,376,139.96,card,YES,debit,4,0,0,1243,1,124.2,1,mobile,insufficient_funds,1,1.0
3782,1519,2012.05,wallet,HDFC,credit,11,3,0,632,0,797.4,3,mobile,bank_server_error,1,1.0
3783,699,1756.94,netbanking,IDFC,credit,22,5,1,1229,0,55.7,1,desktop,expired_card,1,0.0
3784,5062,1350.39,upi,AXIS,debit,22,5,1,762,2,267.2,1,mobile,no_failure,0,
3785,6563,2304.01,upi,IDFC,credit,4,3,0,964,1,285.2,3,mobile,bank_server_error,1,1.0
3786,3693,2415.47,upi,YES,credit,9,1,0,1453,1,538.2,1,mobile,bank_server_error,1,1.0
3787,1179,6810.5,netbanking,AXIS,credit,6,6,1,810,1,204.5,2,mobile,insufficient_funds,1,0.0
3788,142,362.31,netbanking,AXIS,credit,13,4,0,136,1,288.0,3,mobile,bank_server_error,1,1.0
3789,6506,3754.31,card,ICICI,credit,22,1,0,200,0,280.9,3,desktop,bank_server_error,1,1.0
3790,2109,2726.85,card,KOTAK,debit,12,4,0,534,0,427.7,2,mobile,no_failure,0,
3791,747,1756.06,card,SBI,debit,20,2,0,384,0,54.6,2,mobile,no_failure,0,
3792,1180,572.97,upi,AXIS,credit,3,1,0,1364,1,72.0,2,mobile,invalid_otp,1,1.0
3793,1702,992.17,card,ICICI,debit,19,4,0,1059,0,56.7,3,mobile,no_failure,0,
3794,4372,881.0,upi,ICICI,credit,22,1,0,596,2,88.2,3,mobile,no_failure,0,
3795,5944,1246.25,wallet,IDFC,credit,13,5,1,874,2,111.6,1,mobile,no_failure,0,
3796,1834,2241.18,upi,IDFC,debit,15,4,0,857,5,819.0,3,desktop,bank_server_error,1,0.0
3797,4581,3287.34,card,KOTAK,credit,0,3,0,156,1,279.3,1,mobile,bank_server_error,1,0.0
3798,433,4480.3,card,KOTAK,debit,20,6,1,1216,0,134.1,2,mobile,no_failure,0,
3799,68,998.42,wallet,HDFC,credit,7,5,1,772,0,218.7,1,mobile,no_failure,0,
3800,367,1558.45,upi,YES,prepaid,0,5,1,1108,2,152.4,2,desktop,insufficient_funds,1,1.0
3801,6153,673.94,upi,IDFC,credit,15,4,0,1017,0,214.0,2,desktop,expired_card,1,0.0
3802,3878,2813.35,card,IDFC,credit,1,5,1,1017,3,99.6,3,desktop,no_failure,0,
3803,5367,1838.07,upi,HDFC,debit,17,2,0,1423,0,237.5,1,desktop,no_failure,0,
3804,145,1158.47,upi,KOTAK,credit,9,3,0,308,1,53.7,1,mobile,no_failure,0,
3805,149,339.75,upi,AXIS,credit,15,2,0,301,1,1001.0,3,mobile,bank_server_error,1,1.0
3806,5658,1574.62,upi,HDFC,credit,23,0,0,996,0,150.0,2,desktop,no_failure,0,
3807,684,1698.43,card,YES,credit,12,5,1,343,1,142.0,3,mobile,no_failure,0,
3808,1036,241.02,upi,KOTAK,credit,20,3,0,1175,3,138.1,1,desktop,insufficient_funds,1,1.0
3809,3459,448.61,upi,ICICI,debit,13,1,0,1379,1,300.8,3,mobile,no_failure,0,
3810,4043,1546.17,card,AXIS,credit,19,5,1,613,0,43.1,1,desktop,no_failure,0,
3811,1526,4222.99,upi,SBI,credit,9,2,0,762,1,163.8,2,mobile,invalid_otp,1,1.0
3812,2964,3016.93,card,ICICI,debit,18,1,0,1348,0,56.0,1,mobile,no_failure,0,
3813,4499,1184.27,netbanking,SBI,debit,8,3,0,1474,0,62.2,1,mobile,no_failure,0,
3814,2952,1048.97,card,KOTAK,credit,15,1,0,848,0,240.7,3,mobile,no_failure,0,
3815,2551,768.12,upi,HDFC,credit,21,5,1,927,1,253.4,1,mobile,no_failure,0,
3816,479,701.83,upi,KOTAK,credit,16,3,0,1179,0,385.8,1,mobile,bank_server_error,1,1.0
3817,3012,1110.46,netbanking,AXIS,credit,4,5,1,1046,1,107.9,2,mobile,expired_card,1,0.0
3818,5351,5070.63,wallet,AXIS,credit,9,5,1,164,1,162.2,2,mobile,no_failure,0,
3819,4178,1042.73,card,ICICI,credit,3,3,0,923,1,142.6,3,desktop,no_failure,0,
3820,5953,1376.17,card,ICICI,prepaid,21,6,1,276,0,47.3,2,mobile,no_failure,0,
3821,841,479.25,upi,AXIS,credit,17,0,0,1485,1,140.6,2,desktop,no_failure,0,
3822,74,2067.34,upi,KOTAK,credit,8,1,0,1294,0,79.1,3,desktop,no_failure,0,
3823,3654,1358.27,upi,KOTAK,credit,22,0,0,774,0,164.6,2,desktop,no_failure,0,
3824,1191,994.17,card,HDFC,prepaid,9,0,0,70,2,229.6,1,mobile,bank_server_error,1,1.0
3825,3959,591.25,upi,AXIS,debit,16,1,0,102,1,91.9,2,desktop,no_failure,0,
3826,6025,731.48,upi,ICICI,debit,4,3,0,94,1,41.7,2,desktop,no_failure,0,
3827,2248,941.28,card,AXIS,debit,12,3,0,172,0,178.4,1,desktop,no_failure,0,
3828,3663,990.36,card,YES,debit,0,5,1,1420,2,113.1,3,mobile,risk_declined,1,0.0
3829,4544,585.98,wallet,IDFC,prepaid,19,1,0,267,0,243.6,1,desktop,no_failure,0,
3830,1001,1263.86,card,AXIS,credit,5,4,0,59,1,239.0,1,desktop,bank_server_error,1,1.0
3831,5982,1601.95,card,AXIS,debit,2,6,1,755,0,346.4,1,desktop,no_failure,0,
3832,1352,2331.51,wallet,KOTAK,debit,2,1,0,891,0,290.8,3,mobile,no_failure,0,
3833,5388,4068.17,upi,HDFC,credit,4,5,1,1222,0,402.5,1,mobile,bank_server_error,1,1.0
3834,4399,234.36,upi,SBI,credit,12,0,0,801,0,228.9,2,mobile,no_failure,0,
3835,940,1780.67,upi,SBI,debit,11,0,0,473,0,90.2,2,desktop,no_failure,0,
3836,4831,1082.82,card,AXIS,credit,7,4,0,840,1,218.0,2,mobile,no_failure,0,
3837,1310,164.01,upi,ICICI,credit,19,4,0,883,0,279.2,1,desktop,no_failure,0,
3838,3996,815.44,card,HDFC,credit,9,3,0,966,0,172.1,2,mobile,no_failure,0,
3839,6397,2164.22,netbanking,SBI,prepaid,23,2,0,305,0,51.6,1,mobile,no_failure,0,
3840,6353,1969.29,card,HDFC,debit,11,0,0,117,0,158.3,3,mobile,no_failure,0,
3841,5807,1492.49,card,KOTAK,debit,18,1,0,95,3,57.8,3,mobile,no_failure,0,
3842,3293,747.09,card,IDFC,credit,7,2,0,1232,2,708.5,2,desktop,bank_server_error,1,1.0
3843,3730,3370.07,card,KOTAK,debit,13,1,0,1274,0,51.2,1,mobile,no_failure,0,
3844,2002,522.55,card,SBI,debit,4,1,0,929,0,149.4,1,desktop,no_failure,0,
3845,6139,1005.44,upi,KOTAK,credit,9,6,1,210,0,138.0,1,mobile,expired_card,1,1.0
3846,3181,1154.23,upi,YES,debit,2,5,1,1058,0,565.2,2,mobile,bank_server_error,1,1.0
3847,5143,1283.11,card,IDFC,credit,16,4,0,974,1,215.9,1,desktop,no_failure,0,
3848,2398,5700.83,netbanking,AXIS,debit,21,0,0,1034,0,195.0,3,mobile,no_failure,0,
3849,4935,3845.47,netbanking,SBI,debit,14,4,0,800,0,74.4,1,mobile,no_failure,0,
3850,1496,1924.66,card,HDFC,debit,8,1,0,705,1,134.7,1,mobile,no_failure,0,
3851,4891,1365.67,card,AXIS,credit,5,3,0,12,0,55.8,3,desktop,no_failure,0,
3852,307,1354.19,upi,HDFC,prepaid,9,0,0,117,1,401.3,1,mobile,bank_server_error,1,1.0
3853,699,2276.83,card,SBI,credit,10,6,1,1233,2,121.0,3,desktop,no_failure,0,
3854,2348,2943.55,upi,HDFC,debit,20,1,0,694,0,222.1,2,mobile,no_failure,0,
3855,3213,511.17,upi,SBI,credit,14,3,0,120,0,56.3,3,mobile,no_failure,0,
3856,4742,4093.63,upi,AXIS,credit,8,5,1,979,1,210.3,2,mobile,no_failure,0,
3857,2394,1857.14,upi,SBI,credit,7,5,1,475,0,345.4,2,mobile,no_failure,0,
3858,123,878.02,netbanking,SBI,credit,18,6,1,743,0,264.3,3,mobile,no_failure,0,
3859,2169,1226.76,upi,YES,credit,18,3,0,362,2,73.6,3,desktop,no_failure,0,
3860,2928,1929.17,card,IDFC,debit,5,3,0,8,1,261.5,1,mobile,bank_server_error,1,0.0
3861,3624,1996.46,card,ICICI,debit,11,2,0,25,0,331.1,2,mobile,no_failure,0,
3862,4293,594.59,upi,HDFC,debit,1,6,1,1413,1,231.3,2,desktop,no_failure,0,
3863,1651,1314.26,upi,HDFC,credit,18,1,0,577,0,451.0,1,mobile,no_failure,0,
3864,4069,1598.05,upi,SBI,debit,18,1,0,12,1,239.7,2,mobile,bank_server_error,1,1.0
3865,4210,2974.27,upi,AXIS,credit,6,1,0,670,0,75.3,1,desktop,no_failure,0,
3866,5177,3193.67,upi,HDFC,debit,13,6,1,313,2,169.8,1,mobile,insufficient_funds,1,0.0
3867,3480,456.78,wallet,AXIS,debit,2,1,0,664,0,145.5,1,mobile,no_failure,0,
3868,5403,1417.98,card,KOTAK,credit,3,4,0,1344,1,105.5,1,mobile,no_failure,0,
3869,1477,840.14,card,AXIS,credit,14,5,1,83,2,494.5,2,mobile,bank_server_error,1,1.0
3870,4744,1897.38,wallet,HDFC,prepaid,11,0,0,138,0,137.3,2,mobile,no_failure,0,
3871,306,5513.23,netbanking,AXIS,credit,1,0,0,634,0,57.1,1,mobile,insufficient_funds,1,0.0
3872,686,2739.75,card,KOTAK,credit,18,6,1,1022,0,251.6,1,mobile,no_failure,0,
3873,5764,2018.83,card,AXIS,debit,9,0,0,963,0,243.5,2,mobile,no_failure,0,
3874,3167,2428.44,upi,YES,credit,23,0,0,860,0,44.9,1,mobile,no_failure,0,
3875,4138,3663.47,card,IDFC,debit,22,6,1,95,0,93.2,3,mobile,no_failure,0,
3876,4022,2573.83,card,IDFC,debit,8,2,0,99,1,160.7,1,mobile,no_failure,0,
3877,4632,533.9,card,ICICI,credit,1,6,1,608,2,261.7,3,desktop,insufficient_funds,1,0.0
3878,1637,4299.05,upi,ICICI,credit,9,4,0,789,0,225.6,2,mobile,insufficient_funds,1,1.0
3879,1189,1524.38,card,ICICI,debit,9,5,1,515,1,58.3,1,mobile,no_failure,0,
3880,284,1843.53,card,KOTAK,credit,18,5,1,739,1,962.6,2,mobile,bank_server_error,1,1.0
3881,5764,3191.14,card,KOTAK,debit,18,3,0,828,2,171.3,3,desktop,no_failure,0,
3882,1491,5338.82,upi,SBI,prepaid,1,0,0,1226,0,335.0,1,desktop,bank_server_error,1,1.0
3883,3834,1002.33,netbanking,ICICI,credit,2,3,0,422,0,58.7,3,mobile,no_failure,0,
3884,3032,3073.8,upi,SBI,credit,13,1,0,89,1,648.3,1,desktop,bank_server_error,1,1.0
3885,1083,953.35,card,ICICI,debit,5,1,0,1482,0,181.3,2,mobile,no_failure,0,
3886,2759,1735.41,wallet,YES,debit,12,5,1,522,1,51.3,1,mobile,no_failure,0,
3887,555,383.26,wallet,AXIS,debit,3,1,0,536,0,532.5,1,desktop,bank_server_error,1,1.0
3888,1178,957.76,card,IDFC,credit,4,4,0,1146,0,167.5,1,mobile,no_failure,0,
3889,932,1672.58,wallet,IDFC,prepaid,11,5,1,487,1,509.0,1,desktop,bank_server_error,1,1.0
3890,5495,2096.78,card,ICICI,debit,11,3,0,1104,0,187.3,3,desktop,no_failure,0,
3891,3782,2013.38,card,HDFC,debit,16,4,0,239,2,58.1,1,desktop,no_failure,0,
3892,6170,2811.12,upi,KOTAK,credit,23,4,0,817,0,388.6,2,mobile,no_failure,0,
3893,2906,1073.65,upi,HDFC,credit,20,6,1,775,0,406.7,2,mobile,no_failure,0,
3894,1342,1327.92,netbanking,YES,debit,19,1,0,1359,1,268.1,3,mobile,no_failure,0,
3895,4057,1377.35,card,KOTAK,credit,1,4,0,1046,0,101.2,1,mobile,no_failure,0,
3896,6196,1137.08,upi,SBI,credit,11,3,0,1477,1,124.0,3,mobile,no_failure,0,
3897,3550,688.89,upi,AXIS,credit,7,6,1,788,1,98.0,3,desktop,no_failure,0,
3898,120,1532.1,card,ICICI,debit,18,0,0,434,0,181.7,2,mobile,no_failure,0,
3899,2024,2504.71,upi,ICICI,debit,23,6,1,349,1,568.3,2,desktop,bank_server_error,1,1.0
3900,6165,1816.54,upi,YES,debit,8,6,1,322,0,110.6,3,mobile,no_failure,0,
3901,3455,1029.07,card,SBI,credit,23,0,0,1134,0,96.6,3,desktop,no_failure,0,
3902,6345,1554.28,card,AXIS,credit,3,5,1,508,1,73.4,1,mobile,no_failure,0,
3903,3395,979.7,netbanking,YES,debit,0,4,0,503,0,99.3,2,mobile,no_failure,0,
3904,81,2134.01,upi,ICICI,prepaid,8,0,0,1492,0,197.7,2,mobile,no_failure,0,
3905,5819,2561.57,upi,AXIS,debit,21,6,1,67,1,61.1,2,mobile,no_failure,0,
3906,5086,2603.65,card,HDFC,credit,4,4,0,145,0,261.9,3,desktop,bank_server_error,1,0.0
3907,4768,1225.3,upi,HDFC,debit,7,1,0,1300,0,100.5,1,mobile,no_failure,0,
3908,6467,996.44,upi,IDFC,credit,11,0,0,823,1,162.1,1,mobile,no_failure,0,
3909,1308,2811.12,wallet,YES,credit,14,0,0,1213,1,239.6,3,desktop,no_failure,0,
3910,6038,1154.42,upi,AXIS,debit,23,6,1,64,0,176.7,1,mobile,no_failure,0,
3911,1551,1535.97,card,SBI,debit,16,2,0,448,0,83.8,1,mobile,no_failure,0,
3912,6470,1803.03,wallet,AXIS,credit,18,3,0,168,1,132.1,3,desktop,no_failure,0,
3913,1276,1444.32,upi,AXIS,debit,19,2,0,1026,0,146.8,3,desktop,no_failure,0,
3914,3668,2348.28,card,HDFC,prepaid,16,2,0,860,0,165.8,3,mobile,no_failure,0,
3915,5261,427.04,upi,ICICI,debit,17,2,0,263,1,93.2,2,mobile,no_failure,0,
3916,521,1998.51,card,HDFC,debit,8,2,0,1056,0,450.1,3,mobile,bank_server_error,1,1.0
3917,445,771.99,upi,KOTAK,credit,5,4,0,257,1,142.5,3,mobile,no_failure,0,
3918,5664,1059.16,card,SBI,prepaid,3,1,0,1342,0,291.9,1,mobile,no_failure,0,
3919,403,1645.09,upi,KOTAK,debit,13,2,0,642,1,119.8,2,mobile,no_failure,0,
3920,4092,329.57,card,ICICI,prepaid,16,3,0,742,1,89.3,2,mobile,no_failure,0,
3921,6254,1276.06,netbanking,SBI,debit,15,3,0,633,1,117.3,2,mobile,no_failure,0,
3922,4098,1117.4,card,HDFC,credit,3,6,1,942,0,128.0,2,mobile,no_failure,0,
3923,3206,1328.85,card,SBI,debit,17,4,0,1229,1,119.8,2,mobile,no_failure,0,
3924,2781,1070.59,card,ICICI,debit,12,6,1,1300,1,42.6,2,desktop,no_failure,0,
3925,4254,1543.35,card,IDFC,debit,4,5,1,1056,2,78.1,3,mobile,no_failure,0,
3926,3812,951.8,upi,KOTAK,debit,20,4,0,155,0,328.9,1,mobile,no_failure,0,
3927,3345,1403.97,upi,AXIS,prepaid,22,2,0,1209,0,589.5,3,mobile,bank_server_error,1,1.0
3928,1024,1642.31,upi,ICICI,debit,21,5,1,1178,0,75.9,2,mobile,no_failure,0,
3929,4417,2879.52,netbanking,SBI,debit,5,6,1,927,1,130.6,3,mobile,insufficient_funds,1,1.0
3930,4931,3305.19,upi,IDFC,prepaid,11,3,0,65,1,902.9,1,mobile,bank_server_error,1,1.0
3931,4725,461.78,upi,ICICI,debit,6,1,0,1242,0,248.5,2,mobile,no_failure,0,
3932,500,3028.93,card,IDFC,debit,0,0,0,179,0,480.5,1,desktop,bank_server_error,1,1.0
3933,4685,685.23,wallet,IDFC,debit,12,3,0,1473,1,146.9,1,mobile,no_failure,0,
3934,4864,1412.52,card,SBI,credit,22,0,0,174,0,170.7,3,mobile,no_failure,0,
3935,1223,352.49,card,ICICI,debit,1,5,1,200,1,263.2,2,desktop,bank_server_error,1,1.0
3936,5659,201.32,upi,YES,prepaid,12,5,1,810,0,89.3,3,mobile,no_failure,0,
3937,3492,5304.36,upi,IDFC,credit,8,2,0,1080,0,134.7,1,mobile,no_failure,0,
3938,3150,1440.43,card,ICICI,debit,16,5,1,1336,1,65.7,2,desktop,no_failure,0,
3939,4818,1216.8,netbanking,IDFC,debit,3,2,0,275,0,51.9,1,mobile,no_failure,0,
3940,3399,1780.81,card,AXIS,credit,23,2,0,155,2,162.6,3,desktop,no_failure,0,
3941,3631,1238.54,upi,YES,prepaid,4,6,1,616,0,88.2,2,mobile,no_failure,0,
3942,2081,2540.67,card,AXIS,credit,2,4,0,996,1,181.4,2,desktop,insufficient_funds,1,1.0
3943,6185,1710.64,netbanking,KOTAK,credit,8,4,0,781,3,235.2,1,mobile,risk_declined,1,0.0
3944,6462,2267.88,card,IDFC,credit,19,1,0,1263,2,94.1,2,desktop,no_failure,0,
3945,870,778.6,card,ICICI,credit,18,0,0,1482,1,166.2,2,mobile,no_failure,0,
3946,4887,402.44,card,SBI,debit,22,0,0,572,0,777.8,1,mobile,bank_server_error,1,0.0
3947,156,2736.81,card,AXIS,debit,17,3,0,204,0,157.7,1,desktop,no_failure,0,
3948,2460,1835.14,card,ICICI,prepaid,3,4,0,127,1,77.8,3,mobile,no_failure,0,
3949,6466,534.89,card,HDFC,debit,6,0,0,650,0,109.7,3,mobile,no_failure,0,
3950,1166,542.99,upi,KOTAK,credit,23,3,0,685,2,156.4,1,desktop,no_failure,0,
3951,2513,1567.61,upi,YES,debit,6,2,0,1061,0,127.0,1,desktop,invalid_otp,1,1.0
3952,1464,2147.99,upi,KOTAK,prepaid,23,5,1,177,2,43.4,3,desktop,invalid_otp,1,0.0
3953,4854,680.99,card,KOTAK,debit,11,0,0,1218,0,119.5,1,mobile,no_failure,0,
3954,3093,3780.67,card,SBI,prepaid,5,0,0,706,1,333.0,1,mobile,bank_server_error,1,1.0
3955,3954,2342.11,wallet,IDFC,debit,1,6,1,419,1,69.2,1,mobile,no_failure,0,
3956,6283,2866.93,card,YES,credit,14,5,1,1223,1,341.3,1,mobile,bank_server_error,1,1.0
3957,3473,1538.82,upi,AXIS,debit,23,2,0,1390,1,132.0,1,mobile,no_failure,0,
3958,4894,1446.59,card,KOTAK,credit,10,5,1,1345,1,77.3,2,mobile,no_failure,0,
3959,653,492.58,card,YES,debit,10,3,0,1236,1,109.7,2,mobile,no_failure,0,
3960,1435,784.37,wallet,ICICI,credit,18,1,0,926,1,568.9,2,desktop,bank_server_error,1,1.0
3961,6311,1317.15,upi,AXIS,credit,6,4,0,578,1,393.6,3,mobile,bank_server_error,1,0.0
3962,5729,1868.91,upi,ICICI,credit,23,1,0,562,0,427.5,3,desktop,bank_server_error,1,0.0
3963,4377,1640.36,card,SBI,debit,17,1,0,691,0,100.0,3,mobile,no_failure,0,
3964,2521,241.49,upi,KOTAK,credit,23,3,0,680,0,66.1,1,mobile,no_failure,0,
3965,1332,648.99,wallet,YES,credit,3,0,0,859,0,585.1,1,desktop,bank_server_error,1,1.0
3966,5677,1716.74,card,KOTAK,credit,13,2,0,420,0,512.8,1,mobile,no_failure,0,
3967,5235,1902.11,card,IDFC,credit,3,1,0,512,0,337.8,1,desktop,no_failure,0,
3968,1611,1056.28,netbanking,HDFC,credit,17,3,0,43,1,597.0,3,mobile,bank_server_error,1,1.0
3969,3932,2206.46,card,ICICI,credit,4,5,1,1399,0,360.3,1,mobile,no_failure,0,
3970,4124,2184.08,card,ICICI,debit,23,0,0,1147,0,106.0,2,desktop,no_failure,0,
3971,3183,5076.73,card,YES,debit,11,0,0,1058,3,133.8,3,mobile,insufficient_funds,1,0.0
3972,6177,1453.66,card,HDFC,credit,0,4,0,443,3,80.1,2,mobile,no_failure,0,
3973,828,1025.56,card,ICICI,debit,20,6,1,284,2,81.5,2,desktop,no_failure,0,
3974,1719,684.58,card,IDFC,debit,3,3,0,513,1,88.5,1,mobile,no_failure,0,
3975,634,436.01,card,SBI,debit,9,3,0,1429,1,92.6,1,mobile,no_failure,0,
3976,4619,2121.56,card,AXIS,debit,10,6,1,904,1,266.4,1,desktop,bank_server_error,1,1.0
3977,4293,1962.52,upi,IDFC,credit,4,0,0,1186,0,78.6,3,mobile,expired_card,1,0.0
3978,6581,488.84,upi,AXIS,credit,18,2,0,934,0,385.1,1,mobile,no_failure,0,
3979,3615,2131.29,upi,ICICI,debit,16,2,0,1332,1,197.9,2,mobile,no_failure,0,
3980,1004,1599.23,card,ICICI,credit,8,6,1,501,1,188.1,3,mobile,expired_card,1,0.0
3981,3006,1146.17,card,SBI,credit,2,4,0,945,0,538.8,3,mobile,bank_server_error,1,1.0
3982,590,220.55,netbanking,AXIS,debit,9,3,0,296,0,214.6,3,mobile,no_failure,0,
3983,4472,1948.98,upi,KOTAK,debit,9,2,0,609,1,406.9,3,mobile,bank_server_error,1,1.0
3984,4494,4122.23,netbanking,IDFC,credit,21,3,0,160,1,447.2,2,mobile,bank_server_error,1,1.0
3985,5717,760.47,wallet,AXIS,credit,3,4,0,1041,1,60.5,1,mobile,no_failure,0,
3986,2265,1601.27,card,IDFC,debit,0,4,0,1348,0,240.6,1,mobile,bank_server_error,1,1.0
3987,2067,2057.69,card,HDFC,credit,4,5,1,239,2,79.0,1,desktop,insufficient_funds,1,0.0
3988,475,123.76,card,AXIS,credit,5,2,0,49,0,228.5,1,desktop,no_failure,0,
3989,2767,660.47,card,SBI,debit,6,3,0,695,1,225.5,2,mobile,no_failure,0,
3990,3168,373.83,upi,IDFC,prepaid,23,3,0,1445,0,246.5,3,mobile,no_failure,0,
3991,5029,4106.09,card,IDFC,debit,4,0,0,1071,3,56.6,3,mobile,insufficient_funds,1,0.0
3992,5024,115.49,wallet,SBI,debit,5,3,0,391,0,624.4,1,mobile,bank_server_error,1,1.0
3993,935,1142.24,upi,IDFC,debit,14,3,0,469,0,142.4,2,desktop,no_failure,0,
3994,1901,1732.92,wallet,KOTAK,credit,17,6,1,508,0,293.8,3,desktop,no_failure,0,
3995,3409,755.23,upi,AXIS,debit,17,3,0,144,1,375.3,1,mobile,bank_server_error,1,1.0
3996,2234,148.0,card,SBI,credit,2,5,1,741,0,1169.6,2,mobile,bank_server_error,1,1.0
3997,171,1179.09,card,HDFC,debit,22,5,1,1365,2,130.7,2,desktop,no_failure,0,
3998,5637,744.82,upi,KOTAK,debit,1,2,0,1031,0,251.2,3,mobile,no_failure,0,
3999,4874,1870.74,card,SBI,debit,21,0,0,1274,0,953.2,1,mobile,bank_server_error,1,1.0
4000,3467,2366.86,netbanking,KOTAK,debit,8,1,0,137,2,46.7,1,mobile,no_failure,0,
4001,2117,492.26,card,SBI,debit,17,5,1,1458,0,43.5,1,mobile,no_failure,0,
4002,5617,811.13,upi,HDFC,credit,13,4,0,1221,3,280.0,3,desktop,no_failure,0,
4003,236,845.52,card,IDFC,credit,1,5,1,978,0,321.4,1,mobile,bank_server_error,1,1.0
4004,2976,2343.27,upi,IDFC,credit,15,4,0,1091,0,476.8,2,desktop,bank_server_error,1,1.0
4005,5339,1473.94,upi,SBI,credit,20,0,0,53,2,217.5,3,desktop,risk_declined,1,0.0
4006,6352,510.77,card,ICICI,debit,6,6,1,778,0,71.6,1,mobile,no_failure,0,
